index,cluster,label
1173,2,9
1174,6,1
1175,6,2
1176,0,4
1177,2,9
1178,6,3
1179,4,0
1180,0,4
1181,6,1
1182,0,6
1183,1,2
1184,0,6
1185,1,3
1186,2,7
1187,2,4
1188,3,2
1189,0,6
1190,0,6
1191,2,7
1192,6,1
1193,7,8
1194,4,9
1195,0,0
1196,4,4
1197,6,1
1198,2,4
1199,1,2
1200,6,1
1201,1,3
1202,0,6
1203,2,4
1204,0,6
1205,2,7
1206,7,5
1207,1,8
1208,2,7
1209,4,0
1210,7,5
1211,6,1
1212,2,4
1213,5,2
1214,3,8
1215,0,4
1216,2,7
1217,2,7
1218,3,3
1219,1,8
1220,0,4
1221,2,9
1222,3,5
1223,7,8
1224,0,6
1225,2,7
1226,7,3
1227,2,4
1228,0,6
1229,6,7
1230,6,1
1231,2,7
1232,0,4
1233,1,3
1234,1,3
1235,2,9
1236,3,8
1237,1,8
1238,6,1
1239,2,8
1240,0,6
1241,1,3
1242,6,1
1243,1,1
1244,7,3
1245,7,5
1246,6,2
1247,7,8
1248,4,4
1249,5,2
1250,2,9
1251,2,7
1252,6,1
1253,2,4
1254,3,8
1255,1,2
1256,2,9
1257,0,6
1258,2,4
1259,6,1
1260,7,3
1261,2,4
1262,5,2
1263,7,5
1264,3,2
1265,7,5
1266,0,6
1267,7,8
1268,4,0
1269,0,6
1270,6,2
1271,2,4
1272,4,9
1273,2,4
1274,2,9
1275,2,4
1276,5,5
1277,6,1
1278,3,5
1279,7,8
1280,2,4
1281,2,7
1282,1,9
1283,6,5
1284,6,9
1285,7,5
1286,2,9
1287,6,1
1288,7,5
1289,1,8
1290,1,3
1291,2,9
1292,2,9
1293,6,1
1294,6,8
1295,3,3
1296,7,8
1297,0,6
1298,7,5
1299,1,2
1300,2,7
1301,1,2
1302,6,7
1303,0,6
1304,4,0
1305,2,9
1306,2,7
1307,2,9
1308,4,4
1309,0,6
1310,4,0
1311,7,5
1312,3,3
1313,7,5
1314,2,7
1315,1,3
1316,2,9
1317,1,3
1318,0,6
1319,7,8
1320,3,3
1321,6,1
1322,2,7
1323,0,6
1324,7,5
1325,7,5
1326,2,7
1327,0,6
1328,7,5
1329,6,8
1330,3,2
1331,6,1
1332,2,7
1333,2,9
1334,6,2
1335,2,7
1336,1,3
1337,0,6
1338,1,7
1339,7,8
1340,7,5
1341,1,3
1342,2,7
1343,2,7
1344,7,8
1345,0,4
1346,0,0
1347,2,7
1348,7,3
1349,1,0
1350,0,6
1351,1,3
1352,1,9
1353,2,7
1354,6,1
1355,2,9
1356,7,5
1357,1,3
1358,0,6
1359,0,0
1360,4,9
1361,0,2
1362,6,8
1363,0,0
1364,7,9
1365,6,1
1366,0,6
1367,1,0
1368,4,0
1369,6,1
1370,7,9
1371,4,0
1372,4,0
1373,2,4
1374,5,2
1375,1,1
1376,4,7
1377,1,0
1378,8,3
1379,2,4
1380,2,4
1381,2,7
1382,7,5
1383,2,9
1384,6,8
1385,1,2
1386,4,0
1387,1,0
1388,7,8
1389,0,6
1390,5,2
1391,3,2
1392,2,7
1393,0,6
1394,6,1
1395,1,2
1396,2,9
1397,1,2
1398,0,6
1399,2,9
1400,1,7
1401,2,9
1402,7,5
1403,4,0
1404,8,8
1405,6,1
1406,7,5
1407,3,2
1408,2,4
1409,3,3
1410,2,9
1411,0,4
1412,2,7
1413,7,5
1414,0,6
1415,0,6
1416,2,7
1417,2,7
1418,0,6
1419,6,8
1420,7,5
1421,6,9
1422,2,7
1423,0,0
1424,0,6
1425,6,1
1426,2,9
1427,3,2
1428,1,3
1429,7,3
1430,7,5
1431,2,4
1432,1,3
1433,0,5
1434,6,8
1435,0,6
1436,7,3
1437,2,7
1438,3,2
1439,6,8
1440,4,4
1441,6,9
1442,7,5
1443,7,0
1444,3,2
1445,6,1
1446,2,4
1447,3,2
1448,0,4
1449,1,3
1450,6,1
1451,2,7
1452,6,1
1453,6,8
1454,4,0
1455,6,9
1456,0,6
1457,6,8
1458,6,1
1459,6,9
1460,4,4
1461,0,4
1462,2,9
1463,6,1
1464,6,8
1465,6,9
1466,0,6
1467,0,5
1468,7,5
1469,3,3
1470,3,3
1471,4,0
1472,1,1
1473,6,4
1474,3,3
1475,6,8
1476,6,3
1477,6,4
1478,3,2
1479,7,0
1480,1,7
1481,7,5
1482,8,5
1483,6,1
1484,7,8
1485,7,5
1486,3,3
1487,2,4
1488,0,6
1489,4,0
1490,7,5
1491,6,7
1492,6,2
1493,0,6
1494,0,6
1495,7,0
1496,6,1
1497,6,1
1498,8,4
1499,2,7
1500,2,9
1501,4,0
1502,4,0
1503,0,6
1504,0,6
1505,6,8
1506,8,6
1507,2,9
1508,2,4
1509,0,5
1510,6,2
1511,0,4
1512,1,0
1513,2,7
1514,7,5
1515,0,6
1516,8,5
1517,0,0
1518,5,9
1519,6,8
1520,0,6
1521,6,1
1522,9,9
1523,2,7
1524,8,5
1525,2,7
1526,7,5
1527,6,1
1528,6,1
1529,1,3
1530,4,0
1531,6,2
1532,4,0
1533,3,3
1534,7,8
1535,6,1
1536,0,6
1537,6,4
1538,0,6
1539,3,2
1540,0,6
1541,6,4
1542,6,8
1543,6,8
1544,6,1
1545,6,4
1546,4,4
1547,2,7
1548,6,1
1549,3,2
1550,3,2
1551,3,3
1552,2,9
1553,0,6
1554,6,4
1555,2,9
1556,7,5
1557,0,6
1558,3,2
1559,3,3
1560,2,9
1561,3,2
1562,0,6
1563,3,2
1564,2,7
1565,0,4
1566,7,3
1567,0,6
1568,4,4
1569,6,9
1570,2,7
1571,0,0
1572,6,2
1573,6,2
1574,2,9
1575,7,5
1576,2,4
1577,7,5
1578,4,0
1579,6,1
1580,2,4
1581,1,3
1582,0,6
1583,3,3
1584,3,2
1585,6,9
1586,1,7
1587,5,5
1588,7,3
1589,2,7
1590,4,0
1591,2,9
1592,7,5
1593,6,8
1594,6,3
1595,3,2
1596,4,0
1597,6,1
1598,1,8
1599,3,3
1600,4,0
1601,6,1
1602,1,2
1603,3,3
1604,2,4
1605,4,0
1606,4,0
1607,6,1
1608,2,7
1609,3,2
1610,6,9
1611,3,3
1612,2,9
1613,2,4
1614,6,2
1615,7,5
1616,7,8
1617,0,6
1618,1,7
1619,2,7
1620,2,9
1621,6,8
1622,2,9
1623,2,9
1624,3,2
1625,4,0
1626,4,0
1627,6,1
1628,2,4
1629,3,2
1630,2,4
1631,3,3
1632,2,9
1633,2,4
1634,1,3
1635,7,5
1636,2,7
1637,0,6
1638,7,5
1639,2,7
1640,6,1
1641,6,8
1642,0,6
1643,2,9
1644,7,3
1645,4,0
1646,2,4
1647,6,1
1648,6,2
1649,6,2
1650,7,5
1651,3,3
1652,7,7
1653,2,4
1654,6,1
1655,2,7
1656,6,7
1657,6,8
1658,6,1
1659,2,9
1660,3,2
1661,3,3
1662,3,2
1663,2,4
1664,4,0
1665,6,1
1666,7,8
1667,2,4
1668,3,3
1669,0,6
1670,8,5
1671,0,6
1672,2,4
1673,2,7
1674,4,9
1675,3,3
1676,2,1
1677,1,3
1678,4,0
1679,3,2
1680,6,1
1681,6,1
1682,4,0
1683,4,9
1684,2,9
1685,2,4
1686,0,6
1687,2,7
1688,4,6
1689,3,3
1690,7,5
1691,7,5
1692,2,4
1693,2,4
1694,0,6
1695,2,9
1696,6,1
1697,6,1
1698,3,3
1699,6,1
1700,6,1
1701,4,0
1702,7,5
1703,6,1
1704,6,4
1705,2,4
1706,0,6
1707,0,6
1708,0,6
1709,4,0
1710,6,1
1711,6,2
1712,4,0
1713,6,8
1714,6,2
1715,3,2
1716,6,1
1717,6,1
1718,3,3
1719,2,7
1720,2,9
1721,7,5
1722,3,3
1723,4,0
1724,3,2
1725,4,0
1726,0,6
1727,3,2
1728,2,9
1729,4,0
1730,2,7
1731,0,6
1732,4,9
1733,2,9
1734,6,1
1735,6,2
1736,2,9
1737,1,3
1738,2,4
1739,2,7
1740,2,9
1741,0,6
1742,4,0
1743,2,9
1744,2,4
1745,6,8
1746,2,7
1747,2,7
1748,2,9
1749,6,8
1750,0,6
1751,2,9
1752,8,5
1753,3,2
1754,3,2
1755,3,2
1756,7,3
1757,2,9
1758,6,8
1759,7,8
1760,3,8
1761,0,6
1762,0,4
1763,2,4
1764,4,4
1765,2,4
1766,3,2
1767,2,4
1768,0,6
1769,4,0
1770,2,7
1771,4,0
1772,1,7
1773,6,8
1774,3,2
1775,4,0
1776,7,8
1777,6,8
1778,3,3
1779,0,6
1780,7,8
1781,0,6
1782,4,6
1783,3,8
1784,7,6
1785,6,5
1786,6,1
1787,6,1
1788,6,8
1789,2,7
1790,7,8
1791,3,3
1792,0,6
1793,6,8
1794,2,9
1795,7,5
1796,4,0
1797,4,0
1798,4,0
1799,3,3
1800,3,2
1801,0,6
1802,0,6
1803,2,7
1804,7,8
1805,3,3
1806,8,5
1807,6,1
1808,0,4
1809,3,3
1810,7,5
1811,2,9
1812,0,4
1813,6,5
1814,0,4
1815,6,1
1816,6,1
1817,7,5
1818,0,4
1819,4,0
1820,4,9
1821,6,7
1822,6,1
1823,6,2
1824,8,5
1825,2,7
1826,1,9
1827,2,4
1828,4,0
1829,3,3
1830,0,6
1831,6,1
1832,6,7
1833,2,7
1834,7,5
1835,0,6
1836,1,3
1837,4,0
1838,6,1
1839,6,1
1840,2,4
1841,5,2
1842,2,4
1843,1,3
1844,0,6
1845,0,4
1846,6,7
1847,7,5
1848,2,7
1849,0,6
1850,2,9
1851,2,7
1852,6,2
1853,7,8
1854,2,4
1855,2,9
1856,7,8
1857,4,0
1858,2,7
1859,6,1
1860,6,1
1861,1,2
1862,1,3
1863,7,3
1864,7,5
1865,2,4
1866,0,6
1867,7,5
1868,4,0
1869,0,6
1870,1,3
1871,2,7
1872,3,3
1873,3,8
1874,6,2
1875,6,9
1876,4,0
1877,4,0
1878,2,9
1879,6,1
1880,6,2
1881,1,2
1882,2,9
1883,1,3
1884,2,9
1885,2,4
1886,4,6
1887,7,5
1888,3,2
1889,0,6
1890,0,6
1891,2,7
1892,0,6
1893,6,8
1894,6,2
1895,2,9
1896,3,2
1897,4,0
1898,0,6
1899,2,7
1900,3,2
1901,6,8
1902,0,6
1903,2,9
1904,4,0
1905,2,9
1906,6,6
1907,4,0
1908,3,3
1909,6,1
1910,6,1
1911,2,4
1912,2,9
1913,3,5
1914,7,8
1915,6,1
1916,5,0
1917,0,6
1918,0,6
1919,2,7
1920,1,2
1921,3,3
1922,2,4
1923,3,2
1924,7,3
1925,7,9
1926,4,0
1927,4,0
1928,2,4
1929,1,5
1930,7,0
1931,0,6
1932,2,4
1933,2,7
1934,4,4
1935,3,3
1936,6,1
1937,2,9
1938,6,3
1939,2,9
1940,2,9
1941,3,3
1942,6,1
1943,7,8
1944,2,7
1945,6,1
1946,2,7
1947,1,2
1948,1,8
1949,2,9
1950,2,9
1951,0,6
1952,3,2
1953,2,7
1954,6,2
1955,7,5
1956,4,0
1957,0,6
1958,2,7
1959,1,3
1960,2,9
1961,7,5
1962,2,9
1963,1,0
1964,1,8
1965,7,5
1966,3,8
1967,2,4
1968,2,9
1969,4,0
1970,7,5
1971,1,3
1972,3,2
1973,2,4
1974,4,8
1975,2,7
1976,2,4
1977,6,1
1978,8,5
1979,0,4
1980,0,6
1981,1,3
1982,2,7
1983,2,7
1984,2,9
1985,0,6
1986,0,6
1987,1,2
1988,6,2
1989,6,1
1990,0,6
1991,7,5
1992,2,4
1993,7,5
1994,1,3
1995,4,0
1996,8,5
1997,7,5
1998,6,2
1999,1,0
2000,8,5
2001,7,8
2002,7,8
2003,2,4
2004,3,2
2005,0,6
2006,2,9
2007,2,7
2008,6,1
2009,4,0
2010,6,2
2011,1,3
2012,6,1
2013,6,8
2014,4,7
2015,6,1
2016,7,8
2017,1,2
2018,6,7
2019,1,2
2020,0,6
2021,1,3
2022,3,2
2023,1,3
2024,2,7
2025,0,6
2026,7,8
2027,2,7
2028,8,5
2029,1,3
2030,8,8
2031,2,4
2032,8,4
2033,2,9
2034,2,4
2035,0,6
2036,4,4
2037,7,5
2038,7,5
2039,6,1
2040,8,1
2041,2,9
2042,6,3
2043,6,8
2044,6,6
2045,6,1
2046,2,4
2047,6,1
2048,2,7
2049,7,5
2050,2,4
2051,0,0
2052,2,4
2053,3,2
2054,2,7
2055,2,7
2056,8,5
2057,7,8
2058,4,0
2059,0,6
2060,2,9
2061,0,6
2062,0,6
2063,7,8
2064,2,7
2065,1,2
2066,4,0
2067,7,8
2068,3,8
2069,2,4
2070,6,8
2071,0,4
2072,2,4
2073,1,2
2074,8,3
2075,1,2
2076,3,3
2077,7,8
2078,6,2
2079,4,0
2080,8,5
2081,4,0
2082,4,0
2083,6,1
2084,4,0
2085,3,2
2086,6,1
2087,1,3
2088,1,3
2089,2,4
2090,2,7
2091,8,5
2092,7,3
2093,0,6
2094,6,1
2095,2,7
2096,0,6
2097,7,8
2098,6,3
2099,2,9
2100,4,0
2101,4,0
2102,2,7
2103,6,1
2104,3,2
2105,3,2
2106,2,4
2107,3,3
2108,6,7
2109,4,4
2110,6,1
2111,7,5
2112,4,0
2113,0,6
2114,1,3
2115,2,7
2116,2,9
2117,7,8
2118,2,7
2119,2,9
2120,8,5
2121,4,0
2122,6,1
2123,6,1
2124,3,8
2125,4,2
2126,0,6
2127,7,3
2128,1,3
2129,0,4
2130,1,3
2131,7,5
2132,6,3
2133,2,7
2134,6,1
2135,7,8
2136,6,1
2137,2,9
2138,0,6
2139,7,8
