index,cluster,label
275,5,4
276,5,1
277,3,2
278,4,5
279,3,3
280,2,9
281,3,3
282,2,9
283,8,0
284,4,5
285,2,9
286,9,6
287,3,5
288,2,7
289,5,4
290,5,1
291,3,3
292,5,4
293,7,0
294,5,4
295,3,8
296,8,0
297,5,4
298,4,3
299,9,6
300,4,8
301,2,7
302,0,6
303,7,0
304,2,9
305,2,7
306,3,5
307,2,7
308,3,2
309,9,1
310,5,1
311,0,6
312,8,8
313,2,9
314,5,4
315,1,1
316,4,5
317,3,2
318,9,2
319,2,9
320,8,0
321,3,3
322,5,9
323,9,6
324,2,7
325,3,2
326,8,0
327,3,3
328,4,5
329,5,4
330,1,3
331,0,6
332,4,5
333,4,8
334,5,9
335,4,5
336,5,4
337,2,7
338,5,4
339,3,2
340,2,7
341,3,3
342,5,4
343,3,8
344,5,9
345,1,1
346,3,9
347,3,2
348,4,8
349,2,7
350,5,9
351,1,1
352,4,8
353,2,7
354,5,4
355,1,1
356,1,3
357,1,1
358,9,1
359,8,0
360,1,2
361,3,3
362,2,9
363,5,4
364,5,9
365,3,2
366,2,1
367,0,6
368,1,8
369,5,4
370,2,7
371,2,7
372,5,4
373,5,4
374,5,9
375,3,2
376,4,5
377,2,7
378,3,2
379,5,4
380,5,4
381,3,2
382,5,1
383,2,9
384,2,7
385,3,2
386,4,8
387,2,7
388,9,6
389,2,9
390,3,2
391,3,2
392,4,3
393,6,8
394,5,1
395,0,6
396,4,5
397,9,1
398,4,1
399,7,0
400,9,2
401,0,6
402,5,4
403,3,5
404,4,8
405,3,3
406,5,1
407,3,5
408,5,1
409,2,9
410,1,2
411,2,7
412,5,4
413,5,4
414,5,4
415,6,8
416,1,1
417,3,5
418,3,8
419,2,9
420,4,5
421,0,6
422,2,7
423,2,9
424,5,9
425,3,3
426,2,7
427,7,0
428,5,9
429,7,0
430,9,6
431,0,6
432,3,2
433,3,3
434,5,9
435,7,0
436,2,7
437,0,5
438,5,4
439,3,8
440,8,0
441,2,9
442,5,4
443,9,1
444,2,2
445,3,8
446,2,7
447,3,1
448,3,2
449,0,6
450,9,1
451,8,0
452,3,3
453,7,0
454,5,1
455,2,1
456,5,8
457,3,2
458,8,0
459,4,3
460,5,9
461,5,4
462,7,0
463,4,5
464,8,0
465,0,6
466,5,1
467,2,7
468,2,7
469,6,8
470,5,1
471,2,9
472,9,2
473,7,0
474,4,5
475,3,1
476,9,2
477,3,2
478,2,7
479,3,3
480,4,5
481,5,4
482,5,9
483,2,7
484,2,1
485,6,8
486,4,3
487,2,9
488,9,6
489,7,0
490,4,3
491,3,1
492,5,1
493,3,2
494,8,6
495,3,3
496,4,5
497,3,7
498,9,6
499,3,8
500,2,3
501,2,9
502,4,5
503,3,8
504,4,5
505,2,7
506,9,6
507,3,1
508,5,1
509,3,3
510,5,1
511,2,7
512,4,5
513,4,5
514,4,5
515,3,2
516,4,5
517,7,8
518,2,7
519,7,0
520,5,9
521,2,7
522,2,7
523,0,5
524,7,0
525,2,9
526,8,0
527,0,0
528,9,8
529,2,9
530,3,2
531,0,4
532,4,8
533,3,1
534,9,6
535,3,1
536,9,6
537,0,5
538,5,1
539,7,8
540,4,3
541,5,4
542,8,0
543,0,5
544,4,5
545,3,8
546,1,3
547,0,6
548,3,2
549,3,3
550,5,9
551,3,2
552,1,1
553,2,1
554,4,5
555,3,2
556,5,1
557,3,3
558,9,2
559,3,8
560,2,7
561,3,3
562,2,7
563,3,2
564,5,4
565,0,6
566,5,9
567,2,7
568,1,2
569,5,4
570,3,2
571,3,8
572,5,1
573,2,1
574,4,3
575,3,8
576,5,4
577,7,0
578,9,6
579,4,5
580,5,9
581,3,3
582,8,0
583,2,9
584,9,2
585,5,4
586,2,7
587,3,1
588,5,2
589,2,9
590,5,4
591,7,2
592,9,6
593,0,1
594,4,8
595,2,9
596,8,0
597,0,6
598,0,6
599,2,7
600,2,9
601,2,9
602,4,8
603,7,0
604,2,1
605,0,4
606,5,4
607,0,6
608,2,7
609,2,1
610,4,5
611,2,7
612,8,0
613,4,3
614,0,5
615,6,8
616,5,4
617,2,7
618,5,1
619,3,2
620,4,5
621,2,9
622,4,5
623,0,6
624,2,7
625,4,5
626,2,9
627,9,8
628,4,8
629,3,3
630,9,6
631,2,9
632,2,7
633,7,0
634,2,7
635,3,5
636,2,7
637,5,1
638,5,1
639,7,0
640,2,7
641,2,9
642,3,2
643,3,3
644,2,7
645,4,3
646,4,2
647,0,4
648,2,1
649,0,6
650,4,2
651,2,7
652,4,5
653,4,5
654,2,7
655,5,4
656,8,0
657,3,2
658,9,6
659,3,3
660,9,6
661,0,4
662,8,0
663,0,4
664,9,2
665,0,6
666,7,0
667,0,0
668,8,0
669,7,0
670,3,3
671,2,1
672,0,6
673,3,2
674,9,2
675,3,3
676,4,1
677,5,4
678,2,1
679,4,5
680,5,4
681,0,6
682,5,4
683,2,7
684,3,2
685,3,8
686,2,7
687,2,9
688,4,2
689,7,0
690,4,5
691,2,1
692,5,4
693,9,2
694,4,8
695,3,3
696,3,2
697,5,4
698,9,1
699,7,5
700,5,4
701,0,6
702,8,0
703,2,7
704,8,9
705,3,8
706,5,4
707,2,9
708,4,8
709,7,0
710,5,1
711,2,1
712,0,0
713,3,2
714,3,2
715,3,3
716,3,2
717,5,4
718,2,4
719,4,5
720,2,8
721,0,6
722,4,5
723,2,7
724,2,7
725,3,8
726,4,8
727,2,9
728,2,7
729,5,4
730,2,7
731,3,3
732,3,2
733,7,0
734,4,8
735,0,6
736,4,8
737,0,6
738,5,1
739,0,6
740,4,8
741,2,9
742,5,4
743,7,0
744,5,9
745,7,0
746,5,4
747,9,1
748,4,5
749,2,4
750,2,7
751,4,5
752,4,3
753,2,7
754,5,4
755,2,9
756,6,8
757,0,5
758,4,8
759,0,6
760,4,3
761,3,8
762,9,6
763,2,9
764,5,9
765,9,1
766,4,8
767,4,3
768,4,5
769,6,8
770,9,6
771,4,5
772,2,9
773,2,7
774,7,2
775,0,5
776,8,0
777,7,8
778,2,5
779,9,1
780,5,1
781,7,0
782,2,9
783,9,1
784,1,8
785,0,6
786,2,7
787,7,0
788,5,9
789,1,3
790,7,0
791,6,8
792,4,8
793,2,9
794,0,6
795,2,7
796,4,8
797,5,4
798,2,7
799,4,5
800,5,9
801,9,2
802,9,6
803,2,7
804,5,4
805,4,5
806,5,9
807,9,2
808,4,3
809,9,1
810,9,6
811,3,3
812,5,9
813,9,2
814,3,2
815,4,5
816,0,6
817,1,8
818,8,0
819,2,7
820,2,7
821,0,1
822,2,9
823,3,8
824,2,7
825,7,0
826,5,9
827,2,9
828,8,4
829,0,6
830,3,2
831,3,8
832,4,5
833,9,1
834,5,4
835,9,1
836,4,5
837,3,5
838,2,1
839,2,7
840,4,3
841,0,6
842,5,4
843,3,3
844,3,2
845,4,5
846,4,6
847,5,4
848,5,4
849,7,0
850,0,4
851,5,4
852,0,6
853,2,7
854,2,2
855,5,4
856,4,3
857,3,3
858,5,8
859,7,0
860,7,0
861,3,3
862,9,2
863,9,2
864,2,9
865,3,8
866,1,2
867,3,3
868,2,7
869,7,0
870,5,1
871,9,1
872,8,0
873,3,2
874,4,3
875,4,3
876,4,8
877,5,4
878,4,3
879,9,5
880,2,7
881,0,6
882,5,4
883,2,7
884,2,7
885,6,8
886,4,5
887,2,9
888,2,7
889,7,0
890,4,3
891,9,1
892,9,6
893,3,2
894,5,4
895,3,3
896,5,4
897,5,4
898,2,7
899,0,5
900,5,9
901,0,6
902,7,9
903,7,0
904,2,7
905,3,1
906,5,4
907,3,2
908,2,7
909,3,3
910,9,6
911,2,7
912,4,5
913,6,8
914,5,4
915,3,5
916,9,5
917,3,2
918,2,7
919,9,1
920,5,1
921,0,5
922,9,6
923,6,8
924,4,5
925,6,8
926,5,4
927,7,0
928,2,7
929,2,9
930,2,9
931,3,2
932,5,9
933,2,7
934,2,7
935,3,8
936,2,7
937,5,4
938,4,2
939,0,6
940,5,9
941,9,1
942,2,7
943,0,0
944,9,6
945,5,4
946,3,2
947,9,5
948,2,7
949,7,0
950,2,7
951,9,1
952,8,0
953,4,3
954,2,7
955,0,6
956,4,5
957,7,0
958,9,6
959,1,1
960,4,5
961,9,1
962,2,7
963,3,8
964,3,5
965,7,0
966,4,3
967,5,4
968,2,7
969,2,7
970,4,5
971,2,7
972,6,8
973,0,6
974,5,9
975,3,3
976,5,8
977,0,6
978,5,1
979,7,0
980,5,9
981,2,7
982,4,1
983,4,3
984,8,0
985,0,5
986,9,6
987,5,4
988,5,4
989,3,2
990,5,4
991,5,4
992,4,3
993,9,1
994,2,7
995,2,7
996,9,6
997,7,0
998,3,3
999,0,6
1000,8,0
1001,2,7
1002,4,1
1003,3,1
1004,5,4
1005,2,9
1006,5,4
1007,4,3
1008,5,4
1009,3,8
1010,3,2
1011,3,2
1012,2,1
1013,6,8
1014,2,7
1015,7,0
1016,5,8
1017,9,1
1018,8,0
1019,2,7
1020,9,6
1021,3,3
1022,2,7
1023,2,7
1024,4,5
1025,3,8
1026,4,8
1027,2,9
1028,7,0
1029,7,0
1030,0,4
1031,2,1
1032,1,5
1033,3,2
1034,3,2
1035,3,3
1036,2,9
1037,5,4
1038,2,9
1039,3,5
1040,7,0
1041,0,6
1042,2,7
1043,2,7
1044,2,1
1045,3,8
1046,8,0
1047,1,2
1048,9,2
1049,7,0
1050,5,4
1051,5,1
1052,5,1
1053,3,2
1054,2,7
1055,3,3
1056,2,9
1057,2,7
1058,4,2
1059,3,8
1060,2,1
1061,2,9
1062,4,5
1063,5,8
1064,4,8
1065,5,1
1066,2,9
1067,3,8
1068,4,3
1069,3,1
1070,0,6
1071,3,5
1072,2,7
1073,5,4
1074,3,2
1075,5,7
1076,8,0
1077,3,3
1078,7,0
1079,9,4
1080,2,1
1081,2,1
1082,2,7
1083,2,9
1084,5,1
1085,2,1
1086,4,8
1087,0,5
1088,2,7
1089,0,5
1090,7,0
1091,0,6
1092,0,6
1093,7,0
1094,5,4
1095,2,1
1096,3,2
1097,3,3
1098,5,4
1099,5,4
1100,9,6
1101,3,8
1102,7,0
1103,2,9
1104,4,5
1105,7,8
1106,2,7
1107,7,0
1108,4,3
1109,3,5
1110,5,4
1111,0,5
1112,2,9
1113,0,6
1114,2,7
1115,3,1
1116,5,9
1117,0,6
1118,9,1
1119,3,3
1120,4,8
1121,3,3
1122,2,9
1123,3,1
1124,3,2
1125,2,7
1126,2,7
1127,2,7
1128,8,0
1129,0,2
1130,4,3
1131,9,1
1132,9,1
1133,5,4
1134,9,2
1135,0,5
1136,9,6
1137,3,0
1138,2,9
1139,0,6
1140,0,2
1141,3,8
1142,5,9
1143,4,2
1144,4,3
1145,3,3
1146,9,6
1147,2,9
1148,5,1
1149,5,4
1150,4,3
1151,3,3
1152,8,0
1153,2,7
1154,2,7
1155,3,1
1156,2,7
1157,2,7
1158,4,3
1159,0,6
1160,5,4
1161,2,9
1162,4,5
1163,5,4
1164,5,4
1165,7,2
1166,2,7
1167,2,9
1168,8,0
1169,2,9
1170,4,8
1171,5,4
1172,5,4
1173,2,9
1174,5,1
1175,9,2
1176,5,4
1177,2,9
1178,4,3
1179,7,0
1180,5,4
1181,5,1
1182,0,6
1183,3,2
1184,0,6
1185,1,3
1186,2,7
1187,5,4
1188,9,2
1189,0,6
1190,9,6
1191,2,7
1192,5,1
1193,6,8
1194,5,9
1195,0,0
1196,5,4
1197,1,1
1198,5,4
1199,9,2
1200,2,1
1201,1,3
1202,0,6
1203,5,4
1204,9,6
1205,2,7
1206,4,5
1207,3,8
1208,2,7
1209,7,0
1210,4,5
1211,5,1
1212,5,4
1213,9,2
1214,3,8
1215,5,4
1216,2,7
1217,2,7
1218,4,3
1219,6,8
1220,5,4
1221,2,9
1222,3,5
1223,6,8
1224,9,6
1225,2,7
1226,4,3
1227,5,4
1228,9,6
1229,2,7
1230,5,1
1231,2,7
1232,5,4
1233,1,3
1234,1,3
1235,2,9
1236,4,8
1237,1,8
1238,2,1
1239,6,8
1240,9,6
1241,1,3
1242,2,1
1243,1,1
1244,4,3
1245,4,5
1246,3,2
1247,6,8
1248,5,4
1249,3,2
1250,2,9
1251,2,7
1252,5,1
1253,5,4
1254,4,8
1255,3,2
1256,5,9
1257,9,6
1258,5,4
1259,1,1
1260,4,3
1261,5,4
1262,3,2
1263,4,5
1264,3,2
1265,4,5
1266,9,6
1267,6,8
1268,7,0
1269,9,6
1270,4,2
1271,5,4
1272,2,9
1273,5,4
1274,2,9
1275,5,4
1276,4,5
1277,1,1
1278,4,5
1279,6,8
1280,5,4
1281,2,7
1282,4,9
1283,0,5
1284,2,9
1285,3,5
1286,5,9
1287,1,1
1288,4,5
1289,3,8
1290,4,3
1291,2,9
1292,2,9
1293,1,1
1294,3,8
1295,3,3
1296,4,8
1297,0,6
1298,4,5
1299,9,2
1300,2,7
1301,3,2
1302,2,7
1303,0,6
1304,7,0
1305,2,9
1306,2,7
1307,2,9
1308,5,4
1309,0,6
1310,7,0
1311,2,5
1312,4,3
1313,4,5
1314,2,7
1315,1,3
1316,2,9
1317,1,3
1318,9,6
1319,6,8
1320,4,3
1321,2,1
1322,2,7
1323,0,6
1324,4,5
1325,0,5
1326,2,7
1327,0,6
1328,4,5
1329,6,8
1330,3,2
1331,5,1
1332,2,7
1333,2,9
1334,1,2
1335,2,7
1336,4,3
1337,0,6
1338,2,7
1339,6,8
1340,4,5
1341,1,3
1342,2,7
1343,2,7
1344,4,8
1345,5,4
1346,0,0
1347,2,7
1348,4,3
1349,0,0
1350,9,6
1351,1,3
1352,4,9
1353,2,7
1354,5,1
1355,2,9
1356,4,5
1357,1,3
1358,0,6
1359,0,0
1360,5,9
1361,9,2
1362,4,8
1363,7,0
1364,4,9
1365,1,1
1366,9,6
1367,7,0
1368,7,0
1369,5,1
1370,4,9
1371,7,0
1372,8,0
1373,5,4
1374,9,2
1375,1,1
1376,2,7
1377,0,0
1378,4,3
1379,5,4
1380,5,4
1381,2,7
1382,4,5
1383,2,9
1384,5,8
1385,3,2
1386,8,0
1387,0,0
1388,3,8
1389,0,6
1390,4,2
1391,3,2
1392,2,7
1393,0,6
1394,5,1
1395,9,2
1396,5,9
1397,9,2
1398,9,6
1399,2,9
1400,2,7
1401,5,9
1402,4,5
1403,7,0
1404,9,8
1405,5,1
1406,4,5
1407,3,2
1408,5,4
1409,4,3
1410,5,9
1411,5,4
1412,2,7
1413,4,5
1414,9,6
1415,0,6
1416,2,7
1417,2,7
1418,9,6
1419,3,8
1420,4,5
1421,2,9
1422,2,7
1423,0,0
1424,9,6
1425,5,1
1426,2,9
1427,3,2
1428,4,3
1429,3,3
1430,4,5
1431,5,4
1432,1,3
1433,0,5
1434,4,8
1435,0,6
1436,4,3
1437,2,7
1438,3,2
1439,6,8
1440,5,4
1441,2,9
1442,0,5
1443,7,0
1444,8,2
1445,2,1
1446,5,4
1447,3,2
1448,9,4
1449,3,3
1450,5,1
1451,2,7
1452,5,1
1453,6,8
1454,8,0
1455,2,9
1456,9,6
1457,2,8
1458,2,1
1459,2,9
1460,5,4
1461,5,4
1462,5,9
1463,2,1
1464,4,8
1465,2,9
1466,9,6
1467,0,5
1468,4,5
1469,3,3
1470,4,3
1471,7,0
1472,9,1
1473,5,4
1474,4,3
1475,6,8
1476,4,3
1477,5,4
1478,3,2
1479,7,0
1480,2,7
1481,9,5
1482,4,5
1483,2,1
1484,5,8
1485,4,5
1486,3,3
1487,5,4
1488,9,6
1489,7,0
1490,4,5
1491,2,7
1492,9,2
1493,0,6
1494,9,6
1495,7,0
1496,2,1
1497,2,1
1498,5,4
1499,2,7
1500,2,9
1501,7,0
1502,8,0
1503,0,6
1504,9,6
1505,6,8
1506,9,6
1507,2,9
1508,5,4
1509,0,5
1510,3,2
1511,9,4
1512,1,0
1513,2,7
1514,4,5
1515,0,6
1516,4,5
1517,7,0
1518,9,9
1519,3,8
1520,9,6
1521,2,1
1522,5,9
1523,2,7
1524,4,5
1525,2,7
1526,4,5
1527,9,1
1528,5,1
1529,3,3
1530,7,0
1531,9,2
1532,8,0
1533,3,3
1534,4,8
1535,0,1
1536,9,6
1537,5,4
1538,9,6
1539,3,2
1540,9,6
1541,0,4
1542,5,8
1543,6,8
1544,5,1
1545,5,4
1546,5,4
1547,2,7
1548,4,1
1549,3,2
1550,3,2
1551,3,3
1552,5,9
1553,0,6
1554,5,4
1555,2,9
1556,4,5
1557,0,6
1558,3,2
1559,3,3
1560,5,9
1561,3,2
1562,9,6
1563,3,2
1564,2,7
1565,5,4
1566,3,3
1567,0,6
1568,5,4
1569,2,9
1570,2,7
1571,7,0
1572,4,2
1573,5,2
1574,5,9
1575,0,5
1576,5,4
1577,4,5
1578,8,0
1579,0,1
1580,5,4
1581,4,3
1582,9,6
1583,3,3
1584,3,2
1585,2,9
1586,2,7
1587,3,5
1588,4,3
1589,2,7
1590,7,0
1591,2,9
1592,4,5
1593,6,8
1594,1,3
1595,3,2
1596,8,0
1597,2,1
1598,1,8
1599,3,3
1600,8,0
1601,0,1
1602,1,2
1603,3,3
1604,5,4
1605,7,0
1606,8,0
1607,2,1
1608,2,7
1609,4,2
1610,2,9
1611,3,3
1612,2,9
1613,5,4
1614,2,2
1615,4,5
1616,4,8
1617,0,6
1618,5,7
1619,2,7
1620,5,9
1621,6,8
1622,5,9
1623,2,9
1624,3,2
1625,7,0
1626,8,0
1627,2,1
1628,5,4
1629,3,2
1630,5,4
1631,4,3
1632,5,9
1633,5,4
1634,1,3
1635,4,5
1636,2,7
1637,9,6
1638,4,5
1639,2,7
1640,5,1
1641,5,8
1642,0,6
1643,2,9
1644,4,3
1645,7,0
1646,5,4
1647,2,1
1648,3,2
1649,3,2
1650,4,5
1651,3,3
1652,2,7
1653,5,4
1654,9,1
1655,2,7
1656,2,7
1657,3,8
1658,5,1
1659,2,9
1660,3,2
1661,3,3
1662,7,2
1663,5,4
1664,7,0
1665,9,1
1666,5,8
1667,5,4
1668,4,3
1669,0,6
1670,4,5
1671,0,6
1672,5,4
1673,2,7
1674,8,9
1675,3,3
1676,5,1
1677,1,3
1678,7,0
1679,3,2
1680,2,1
1681,2,1
1682,7,0
1683,2,9
1684,5,9
1685,5,4
1686,9,6
1687,2,7
1688,9,6
1689,3,3
1690,4,5
1691,4,5
1692,5,4
1693,5,4
1694,9,6
1695,2,9
1696,5,1
1697,5,1
1698,4,3
1699,2,1
1700,5,1
1701,7,0
1702,4,5
1703,2,1
1704,5,4
1705,5,4
1706,9,6
1707,9,6
1708,9,6
1709,7,0
1710,5,1
1711,9,2
1712,8,0
1713,5,8
1714,1,2
1715,3,2
1716,2,1
1717,2,1
1718,4,3
1719,2,7
1720,5,9
1721,4,5
1722,3,3
1723,7,0
1724,3,2
1725,8,0
1726,0,6
1727,3,2
1728,2,9
1729,7,0
1730,2,7
1731,9,6
1732,2,9
1733,2,9
1734,5,1
1735,3,2
1736,5,9
1737,1,3
1738,5,4
1739,2,7
1740,5,9
1741,0,6
1742,8,0
1743,2,9
1744,5,4
1745,6,8
1746,2,7
1747,2,7
1748,2,9
1749,3,8
1750,0,6
1751,2,9
1752,4,5
1753,3,2
1754,3,2
1755,3,2
1756,4,3
1757,2,9
1758,3,8
1759,6,8
1760,4,8
1761,0,6
1762,5,4
1763,5,4
1764,5,4
1765,5,4
1766,3,2
1767,5,4
1768,9,6
1769,7,0
1770,2,7
1771,7,0
1772,2,7
1773,4,8
1774,3,2
1775,7,0
1776,6,8
1777,5,8
1778,3,3
1779,9,6
1780,5,8
1781,0,6
1782,9,6
1783,3,8
1784,4,6
1785,4,5
1786,2,1
1787,9,1
1788,5,8
1789,2,7
1790,4,8
1791,3,3
1792,9,6
1793,6,8
1794,5,9
1795,4,5
1796,8,0
1797,7,0
1798,8,0
1799,3,3
1800,3,2
1801,9,6
1802,9,6
1803,2,7
1804,2,8
1805,3,3
1806,4,5
1807,5,1
1808,5,4
1809,3,3
1810,4,5
1811,2,9
1812,5,4
1813,4,5
1814,0,4
1815,9,1
1816,2,1
1817,4,5
1818,5,4
1819,7,0
1820,5,9
1821,2,7
1822,9,1
1823,3,2
1824,4,5
1825,2,7
1826,5,9
1827,5,4
1828,7,0
1829,3,3
1830,9,6
1831,2,1
1832,2,7
1833,2,7
1834,4,5
1835,9,6
1836,4,3
1837,7,0
1838,5,1
1839,5,1
1840,5,4
1841,9,2
1842,5,4
1843,3,3
1844,9,6
1845,5,4
1846,2,7
1847,4,5
1848,2,7
1849,9,6
1850,5,9
1851,2,7
1852,9,2
1853,4,8
1854,5,4
1855,2,9
1856,3,8
1857,7,0
1858,2,7
1859,5,1
1860,9,1
1861,1,2
1862,4,3
1863,4,3
1864,4,5
1865,5,4
1866,9,6
1867,6,5
1868,7,0
1869,9,6
1870,1,3
1871,2,7
1872,3,3
1873,6,8
1874,4,2
1875,2,9
1876,7,0
1877,8,0
1878,2,9
1879,1,1
1880,9,2
1881,9,2
1882,5,9
1883,3,3
1884,5,9
1885,5,4
1886,9,6
1887,4,5
1888,3,2
1889,0,6
1890,9,6
1891,2,7
1892,9,6
1893,6,8
1894,9,2
1895,2,9
1896,9,2
1897,7,0
1898,0,6
1899,2,7
1900,3,2
1901,2,8
1902,9,6
1903,2,9
1904,8,0
1905,2,9
1906,0,6
1907,7,0
1908,4,3
1909,5,1
1910,5,1
1911,5,4
1912,5,9
1913,4,5
1914,4,8
1915,5,1
1916,9,0
1917,0,6
1918,9,6
1919,2,7
1920,1,2
1921,1,3
1922,5,4
1923,3,2
1924,3,3
1925,2,9
1926,8,0
1927,7,0
1928,5,4
1929,4,5
1930,7,0
1931,0,6
1932,5,4
1933,2,7
1934,5,4
1935,3,3
1936,5,1
1937,2,9
1938,1,3
1939,5,9
1940,5,9
1941,3,3
1942,2,1
1943,4,8
1944,2,7
1945,2,1
1946,2,7
1947,1,2
1948,5,8
1949,2,9
1950,5,9
1951,9,6
1952,3,2
1953,2,7
1954,9,2
1955,4,5
1956,7,0
1957,9,6
1958,2,7
1959,3,3
1960,2,9
1961,4,5
1962,5,9
1963,3,0
1964,4,8
1965,0,5
1966,4,8
1967,5,4
1968,2,9
1969,8,0
1970,4,5
1971,1,3
1972,1,2
1973,5,4
1974,4,8
1975,2,7
1976,5,4
1977,5,1
1978,4,5
1979,5,4
1980,0,6
1981,1,3
1982,2,7
1983,2,7
1984,5,9
1985,9,6
1986,0,6
1987,9,2
1988,4,2
1989,1,1
1990,9,6
1991,4,5
1992,5,4
1993,4,5
1994,4,3
1995,7,0
1996,4,5
1997,4,5
1998,9,2
1999,7,0
2000,5,5
2001,4,8
2002,5,8
2003,5,4
2004,3,2
2005,0,6
2006,2,9
2007,2,7
2008,2,1
2009,7,0
2010,1,2
2011,1,3
2012,2,1
2013,4,8
2014,2,7
2015,9,1
2016,5,8
2017,1,2
2018,2,7
2019,9,2
2020,9,6
2021,1,3
2022,9,2
2023,3,3
2024,2,7
2025,9,6
2026,4,8
2027,2,7
2028,4,5
2029,1,3
2030,5,8
2031,5,4
2032,5,4
2033,2,9
2034,5,4
2035,9,6
2036,5,4
2037,4,5
2038,4,5
2039,1,1
2040,5,1
2041,2,9
2042,4,3
2043,3,8
2044,9,6
2045,5,1
2046,5,4
2047,2,1
2048,2,7
2049,4,5
2050,5,4
2051,7,0
2052,5,4
2053,3,2
2054,2,7
2055,2,7
2056,4,5
2057,4,8
2058,8,0
2059,9,6
2060,5,9
2061,0,6
2062,9,6
2063,4,8
2064,5,7
2065,1,2
2066,8,0
2067,3,8
2068,4,8
2069,5,4
2070,3,8
2071,5,4
2072,5,4
2073,1,2
2074,4,3
2075,1,2
2076,1,3
2077,6,8
2078,4,2
2079,8,0
2080,4,5
2081,8,0
2082,7,0
2083,5,1
2084,7,0
2085,3,2
2086,9,1
2087,4,3
2088,4,3
2089,5,4
2090,2,7
2091,4,5
2092,4,3
2093,9,6
2094,2,1
2095,2,7
2096,0,6
2097,4,8
2098,2,3
2099,2,9
2100,7,0
2101,8,0
2102,2,7
2103,9,1
2104,3,2
2105,3,2
2106,5,4
2107,4,3
2108,2,7
2109,5,4
2110,5,1
2111,4,5
2112,8,0
2113,9,6
2114,1,3
2115,2,7
2116,2,9
2117,4,8
2118,2,7
2119,2,9
2120,4,5
2121,3,0
2122,5,1
2123,9,1
2124,4,8
2125,2,2
2126,9,6
2127,4,3
2128,4,3
2129,5,4
2130,4,3
2131,4,5
2132,1,3
2133,2,7
2134,2,1
2135,6,8
2136,5,1
2137,2,9
2138,9,6
2139,4,8
